system_id	region_id	source_line_id	air_wavelength_nm	einstein_a_s-1	upper_e_v_cm-1	upper_e_j_cm-1	upper_j	upper_v	lower_v	branch
n2-second-positive	n2-sps-337	9380	335.158662278	35876.014822	29635.5885	1712.88	31	0	0	QR12
n2-second-positive	n2-sps-337	177017	335.159414844	21472.2944	29635.5885	1615.7485	28	0	0	QP32
n2-second-positive	n2-sps-337	36340	335.160667255	138032.572464	37230.366	7135.226	65	4	2	R2
n2-second-positive	n2-sps-337	84078	335.163368677	1306.84410077	29635.5885	13888.0025	88	0	1	RQ21
n2-second-positive	n2-sps-337	22961	335.164441395	1226.3017754	33572.1225	7734.535	66	2	7	SR21
n2-second-positive	n2-sps-337	54865	335.167058632	118.970338706	37230.366	5355.8125	55	4	1	SR32
n2-second-positive	n2-sps-337	18661	335.168996311	102190.681073	29635.5885	529.752	16	0	0	SR21
n2-second-positive	n2-sps-337	138830	335.169192889	140035.078674	37230.366	14096.719	94	4	2	P1
n2-second-positive	n2-sps-337	37318	335.169299602	35087.083201	29635.5885	1718.919	30	0	0	QR23
n2-second-positive	n2-sps-337	112070	335.173545734	1309.30710823	29635.5885	13889.6475	87	0	1	RQ32
n2-second-positive	n2-sps-337	28016	335.178235701	13113386.2268	29635.5885	953.0885	22	0	0	R2
n2-second-positive	n2-sps-337	83841	335.179454552	20110.4393672	29635.5885	873.514	21	0	0	RQ21
n2-second-positive	n2-sps-337	166774	335.18102166	139879.168877	37230.366	14098.138	93	4	2	P2
n2-second-positive	n2-sps-337	50819	335.182184362	1211.50971325	33572.1225	7736.5685	65	2	7	SR32
n2-second-positive	n2-sps-337	64119	335.186711675	137980.61855	37230.366	7136.7505	64	4	2	R3
n2-second-positive	n2-sps-337	259	335.187953056	10746194.1127	29635.5885	13885.814	89	0	1	R1
n2-second-positive	n2-sps-337	28251	335.192025525	10732909.9167	29635.5885	13888.0025	88	0	1	R2
n2-second-positive	n2-sps-337	82894	335.196963176	16.2105583092	37230.366	14096.719	94	4	2	PQ12
n2-second-positive	n2-sps-337	65096	335.197058672	12480.2321065	29635.5885	1604.4285	30	0	0	Q1
n2-second-positive	n2-sps-337	24994	335.199283192	102.840014126	35447.3395	6106.737	59	3	10	SR21
n2-second-positive	n2-sps-337	90176	335.199395542	27.6840634568	35447.3395	7592.841	66	3	10	RQ21
n2-second-positive	n2-sps-337	194553	335.203209878	140008.380246	37230.366	14098.926	92	4	2	P3
n2-second-positive	n2-sps-337	56078	335.205816484	10743096.4471	29635.5885	13889.6475	87	0	1	R3
n2-second-positive	n2-sps-337	130446	335.207080478	13727574.2457	29635.5885	2848.3935	40	0	0	P1
n2-second-positive	n2-sps-337	55844	335.209204009	13150496.1265	29635.5885	959.6015	21	0	0	R3
n2-second-positive	n2-sps-337	155432	335.210552297	48.7065766484	35447.3395	9477.687	74	3	10	QP21
n2-second-positive	n2-sps-337	110893	335.212063516	16.3817191844	37230.366	14098.138	93	4	2	PQ23
n2-second-positive	n2-sps-337	149369	335.214080368	2522.82802223	29635.5885	16096.1895	95	0	1	QP21
n2-second-positive	n2-sps-337	93199	335.216529837	32390.831564	29635.5885	1610.6645	29	0	0	Q2
n2-second-positive	n2-sps-337	158439	335.219007432	13729507.5101	29635.5885	2853.098	39	0	0	P2
n2-second-positive	n2-sps-337	118132	335.22022658	27.6971435322	35447.3395	7594.6285	65	3	10	RQ32
n2-second-positive	n2-sps-337	153410	335.22133899	635.594080421	33572.1225	11233.7925	80	2	7	QP21
n2-second-positive	n2-sps-337	52840	335.222979527	101.633174172	35447.3395	6108.8025	58	3	10	SR32
n2-second-positive	n2-sps-337	177251	335.223159313	2515.02171842	29635.5885	16097.699	94	0	1	QP32
n2-second-positive	n2-sps-337	6357	335.226844965	131235.803904	35447.3395	7590.398	67	3	10	R1
n2-second-positive	n2-sps-337	183278	335.229171013	48.4602769118	35447.3395	9479.2125	73	3	10	QP32
n2-second-positive	n2-sps-337	111834	335.230744204	19689.5654089	29635.5885	880.294	20	0	0	RQ32
n2-second-positive	n2-sps-337	71468	335.234772764	34.0215391374	35447.3395	9475.5315	75	3	10	Q1
n2-second-positive	n2-sps-337	181268	335.235036843	631.038958913	33572.1225	11235.406	79	2	7	QP32
n2-second-positive	n2-sps-337	65333	335.237020259	1824.55637479	29635.5885	16094.148	96	0	1	Q1
n2-second-positive	n2-sps-337	186267	335.237677657	13730788.1586	29635.5885	2856.9375	38	0	0	P3
n2-second-positive	n2-sps-337	121137	335.240093757	60555.8445976	29635.5885	1615.7485	28	0	0	Q3
n2-second-positive	n2-sps-337	93435	335.240121852	2375.20371809	29635.5885	16096.1895	95	0	1	Q2
n2-second-positive	n2-sps-337	34313	335.240312894	131202.290369	35447.3395	7592.841	66	3	10	R2
n2-second-positive	n2-sps-337	157462	335.243335882	48.7674691351	37230.366	9625.627	76	4	2	QP21
n2-second-positive	n2-sps-337	149133	335.245420539	21646.4905153	29635.5885	1505.9795	28	0	0	QP21
n2-second-positive	n2-sps-337	69422	335.246066732	447.630970667	33572.1225	11231.592	81	2	7	Q1
n2-second-positive	n2-sps-337	46544	335.246218447	112215.196188	29635.5885	538.2525	15	0	0	SR32
n2-second-positive	n2-sps-337	99534	335.246313972	47.9801736888	35447.3395	9477.687	74	3	10	Q2
n2-second-positive	n2-sps-337	136780	335.24939326	133169.440114	35447.3395	11826.708	84	3	10	P1
n2-second-positive	n2-sps-337	97500	335.253169398	615.710326236	33572.1225	11233.7925	80	2	7	Q2
n2-second-positive	n2-sps-337	121372	335.253253688	2994.35569683	29635.5885	16097.699	94	0	1	Q3
n2-second-positive	n2-sps-337	164736	335.259491249	133008.255836	35447.3395	11828.6005	83	3	10	P2
n2-second-positive	n2-sps-337	62104	335.262683172	131157.794587	35447.3395	7594.6285	65	3	10	R3
n2-second-positive	n2-sps-337	9614	335.263065307	3021.56698091	29635.5885	16094.148	96	0	1	QR12
n2-second-positive	n2-sps-337	73522	335.264048749	34.1215114564	37230.366	9623.784	77	4	2	Q1
n2-second-positive	n2-sps-337	185296	335.264852365	48.4821684261	37230.366	9626.8085	75	4	2	QP32
n2-second-positive	n2-sps-337	127435	335.26719018	64.1114873541	35447.3395	9479.2125	73	3	10	Q3
n2-second-positive	n2-sps-337	144104	335.268465877	428.663234109	33572.1225	16279.7825	98	2	7	OP12
n2-second-positive	n2-sps-337	37551	335.270219273	2985.16629147	29635.5885	16096.1895	95	0	1	QR23
n2-second-positive	n2-sps-337	125413	335.270449688	805.379456707	33572.1225	11235.406	79	2	7	Q3
n2-second-positive	n2-sps-337	15677	335.270539607	61.5347360441	35447.3395	9475.5315	75	3	10	QR12
n2-second-positive	n2-sps-337	74510	335.271877148	8520.25079971	29635.5885	2848.3935	40	0	0	PQ12
n2-second-positive	n2-sps-337	22	335.274147621	13222892.2434	29635.5885	865.087	22	0	0	R1
n2-second-positive	n2-sps-337	146140	335.275535772	30.9528916008	35447.3395	14713.927	94	3	10	OP12
n2-second-positive	n2-sps-337	13655	335.277901837	785.563158945	33572.1225	11231.592	81	2	7	QR12
n2-second-positive	n2-sps-337	172017	335.278053581	424.890748572	33572.1225	16281.595	97	2	7	OP23
n2-second-positive	n2-sps-337	101576	335.278132263	47.8427291061	37230.366	9625.627	76	4	2	Q2
n2-second-positive	n2-sps-337	177016	335.279098932	22377.4775025	29635.5885	1511.2315	27	0	0	QP32
n2-second-positive	n2-sps-337	192527	335.279233816	133152.870901	35447.3395	11829.885	82	3	10	P3
n2-second-positive	n2-sps-337	80844	335.280762515	19.2649928778	35447.3395	11826.708	84	3	10	PQ12
n2-second-positive	n2-sps-337	102558	335.280829958	9010.37964266	29635.5885	2853.098	39	0	0	PQ23
n2-second-positive	n2-sps-337	43578	335.284337027	60.5765682173	35447.3395	9477.687	74	3	10	QR23
n2-second-positive	n2-sps-337	9379	335.286613289	38034.2145225	29635.5885	1604.4285	30	0	0	QR12
n2-second-positive	n2-sps-337	174041	335.287810447	30.7143398431	35447.3395	14715.582	93	3	10	OP23
n2-second-positive	n2-sps-337	41568	335.288586075	775.549190745	33572.1225	11233.7925	80	2	7	QR23
n2-second-positive	n2-sps-337	108855	335.293672708	19.6519428224	35447.3395	11828.6005	83	3	10	PQ23
n2-second-positive	n2-sps-337	37317	335.297236254	37201.8455721	29635.5885	1610.6645	29	0	0	QR23
n2-second-positive	n2-sps-337	83840	335.298011926	21532.8555322	29635.5885	797.5415	20	0	0	RQ21
n2-second-positive	n2-sps-337	139808	335.298236759	8821.98527711	29635.5885	4804.313	52	0	0	OP12
n2-second-positive	n2-sps-337	17707	335.29884943	61.2200673821	37230.366	9623.784	77	4	2	QR12
n2-second-positive	n2-sps-337	18660	335.299282236	109533.131822	29635.5885	471.848	15	0	0	SR21
n2-second-positive	n2-sps-337	129465	335.30208707	63.5770963873	37230.366	9626.8085	75	4	2	Q3
n2-second-positive	n2-sps-337	167746	335.306016165	8728.94564027	29635.5885	4807.9565	51	0	0	OP23
n2-second-positive	n2-sps-337	86110	335.306252251	952.326441839	31630.588	11399.974	80	1	4	RQ21
n2-second-positive	n2-sps-337	28015	335.306949268	13075830.5515	29635.5885	873.514	21	0	0	R2
n2-second-positive	n2-sps-337	134745	335.311002145	1992631.74887	33572.1225	13501.4475	89	2	7	P1
n2-second-positive	n2-sps-337	45596	335.315369917	60.3745048082	37230.366	9625.627	76	4	2	QR23
n2-second-positive	n2-sps-337	138829	335.316156916	139858.903139	37230.366	13814.1335	93	4	2	P1
n2-second-positive	n2-sps-337	162713	335.316792138	1990414.67105	33572.1225	13503.4475	88	2	7	P2
n2-second-positive	n2-sps-337	65095	335.31787146	12935.3821221	29635.5885	1499.534	29	0	0	Q1
n2-second-positive	n2-sps-337	114090	335.318236857	955.960954567	31630.588	11401.7675	79	1	4	RQ32
n2-second-positive	n2-sps-337	166773	335.328074768	139701.65443	37230.366	13815.5735	92	4	2	P2
n2-second-positive	n2-sps-337	92214	335.332133777	30.6224847337	37230.366	6925.647	64	4	2	RQ21
n2-second-positive	n2-sps-337	2291	335.332780304	6510587.73096	31630.588	11397.6145	81	1	4	R1
n2-second-positive	n2-sps-337	190516	335.333241308	1992488.30005	33572.1225	13504.8775	87	2	7	P3
n2-second-positive	n2-sps-337	130445	335.334551239	13715320.1597	29635.5885	2708.104	39	0	0	P1
n2-second-positive	n2-sps-337	93198	335.338143765	34729.5263138	29635.5885	1505.9795	28	0	0	Q2
n2-second-positive	n2-sps-337	30271	335.338402385	6501623.85782	31630.588	11399.974	80	1	4	R2
n2-second-positive	n2-sps-337	55843	335.338885893	13113681.6776	29635.5885	880.294	20	0	0	R3
n2-second-positive	n2-sps-337	78809	335.339279446	256.763125937	33572.1225	13501.4475	89	2	7	PQ12
n2-second-positive	n2-sps-337	82893	335.344266416	16.511100678	37230.366	13814.1335	93	4	2	PQ12
n2-second-positive	n2-sps-337	158438	335.346863971	13717380.417	29635.5885	2712.9265	38	0	0	P2
n2-second-positive	n2-sps-337	18896	335.34704389	4369.44008723	29635.5885	11830.2865	81	0	1	SR21
n2-second-positive	n2-sps-337	106832	335.349321004	261.879363874	33572.1225	13503.4475	88	2	7	PQ23
n2-second-positive	n2-sps-337	194552	335.350333064	139832.402863	37230.366	13816.381	91	4	2	P3
n2-second-positive	n2-sps-337	111833	335.352121052	21024.9135038	29635.5885	804.6105	19	0	0	RQ32
n2-second-positive	n2-sps-337	58086	335.353492981	6500132.13785	31630.588	11401.7675	79	1	4	R3
n2-second-positive	n2-sps-337	120158	335.357024061	30.8788045835	37230.366	6927.208	63	4	2	RQ32
n2-second-positive	n2-sps-337	8395	335.357524491	137789.63328	37230.366	6923.389	65	4	2	R1
n2-second-positive	n2-sps-337	46778	335.35863219	4316.02971907	29635.5885	11832.089	80	0	1	SR32
n2-second-positive	n2-sps-337	110892	335.359413768	16.6873376494	37230.366	13815.5735	92	4	2	PQ23
n2-second-positive	n2-sps-337	149132	335.35951498	22460.1091571	29635.5885	1404.8705	27	0	0	QP21
n2-second-positive	n2-sps-337	121136	335.362169002	66144.685105	29635.5885	1511.2315	27	0	0	Q3
n2-second-positive	n2-sps-337	186266	335.365773365	13718820.9461	29635.5885	2716.864	37	0	0	P3
n2-second-positive	n2-sps-337	27030	335.371953258	124.765195344	37230.366	5170.801	55	4	1	SR21
n2-second-positive	n2-sps-337	36339	335.374579359	137748.866095	37230.366	6925.647	64	4	2	R2
n2-second-positive	n2-sps-337	46543	335.381749332	122616.82701	29635.5885	480.7955	14	0	0	SR32
n2-second-positive	n2-sps-337	177015	335.394594191	23351.5573542	29635.5885	1410.2985	26	0	0	QP32
n2-second-positive	n2-sps-337	21	335.397074419	13191527.0481	29635.5885	788.732	21	0	0	R1
n2-second-positive	n2-sps-337	64118	335.400842637	137696.145251	37230.366	6927.208	63	4	2	R3
n2-second-positive	n2-sps-337	54864	335.401084481	123.195416848	37230.366	5172.7365	54	4	1	SR32
n2-second-positive	n2-sps-337	74509	335.401101353	8931.9823306	29635.5885	2708.104	39	0	0	PQ12
n2-second-positive	n2-sps-337	88142	335.403874145	349.557573659	33572.1225	9159.0615	72	2	7	RQ21
n2-second-positive	n2-sps-337	132712	335.408947404	6580233.42744	31630.588	15880.2785	96	1	4	P1
n2-second-positive	n2-sps-337	102557	335.410061067	9480.43683244	29635.5885	2712.9265	38	0	0	PQ23
n2-second-positive	n2-sps-337	9378	335.410634774	40337.7943214	29635.5885	1499.534	29	0	0	QR12
n2-second-positive	n2-sps-337	83839	335.412001557	23101.1038738	29635.5885	725.1755	19	0	0	RQ21
n2-second-positive	n2-sps-337	160692	335.412215294	6573541.67482	31630.588	15882.2985	95	1	4	P2
n2-second-positive	n2-sps-337	116110	335.419561248	351.628036776	33572.1225	9160.8965	71	2	7	RQ32
n2-second-positive	n2-sps-337	37316	335.4212431	39464.1754262	29635.5885	1505.9795	28	0	0	QR23
n2-second-positive	n2-sps-337	151389	335.421957471	1795.35167393	31630.588	13407.2155	87	1	4	QP21
n2-second-positive	n2-sps-337	18659	335.424528105	116020.380445	29635.5885	417.5695	14	0	0	SR21
n2-second-positive	n2-sps-337	188507	335.42560812	6579970.68349	31630.588	15883.7825	94	1	4	P3
n2-second-positive	n2-sps-337	4323	335.431373946	1963270.41247	33572.1225	9156.617	73	2	7	R1
n2-second-positive	n2-sps-337	28014	335.43163271	13036630.9387	29635.5885	797.5415	20	0	0	R2
n2-second-positive	n2-sps-337	157461	335.431666462	49.8824146899	37230.366	9385.535	75	4	2	QP21
n2-second-positive	n2-sps-337	179259	335.432504634	1785.67027544	31630.588	13408.852	86	1	4	QP32
n2-second-positive	n2-sps-337	65094	335.434557892	13375.2868163	29635.5885	1398.199	28	0	0	Q1
n2-second-positive	n2-sps-337	76776	335.43494042	725.692069451	31630.588	15880.2785	96	1	4	PQ12
n2-second-positive	n2-sps-337	32291	335.440205888	1962892.47934	33572.1225	9159.0615	72	2	7	R2
n2-second-positive	n2-sps-337	104811	335.442304246	740.095381758	31630.588	15882.2985	95	1	4	PQ23
n2-second-positive	n2-sps-337	139807	335.443114343	9086.99470723	29635.5885	4622.245	51	0	0	OP12
n2-second-positive	n2-sps-337	67377	335.446557298	1286.63916935	31630.588	13405.029	88	1	4	Q1
n2-second-positive	n2-sps-337	20928	335.448357564	3285.35894454	31630.588	9545.0855	73	1	4	SR21
n2-second-positive	n2-sps-337	167745	335.450911725	8997.70090015	29635.5885	4625.958	50	0	0	OP23
n2-second-positive	n2-sps-337	95467	335.450917351	1720.09977588	31630.588	13407.2155	87	1	4	Q2
n2-second-positive	n2-sps-337	73521	335.452728916	34.8725024445	37230.366	9383.663	76	4	2	Q1
n2-second-positive	n2-sps-337	185295	335.453381535	49.6096483872	37230.366	9386.7445	74	4	2	QP32
n2-second-positive	n2-sps-337	93197	335.455660093	37335.5769065	29635.5885	1404.8705	27	0	0	Q2
n2-second-positive	n2-sps-337	130444	335.457871167	13703766.9664	29635.5885	2571.3345	38	0	0	P1
n2-second-positive	n2-sps-337	60094	335.458675713	1962339.21547	33572.1225	9160.8965	71	2	7	R3
n2-second-positive	n2-sps-337	48798	335.462180878	3249.03659734	31630.588	9547.0665	72	1	4	SR32
n2-second-positive	n2-sps-337	55842	335.464600215	13075195.6416	29635.5885	804.6105	19	0	0	R3
n2-second-positive	n2-sps-337	138828	335.464808393	139681.091376	37230.366	13533.87	92	4	2	P1
n2-second-positive	n2-sps-337	123392	335.465084087	2208.74498959	31630.588	13408.852	86	1	4	Q3
n2-second-positive	n2-sps-337	101575	335.466991456	49.1306188869	37230.366	9385.535	75	4	2	Q2
n2-second-positive	n2-sps-337	111832	335.469180173	22504.7305335	29635.5885	732.5575	18	0	0	RQ32
n2-second-positive	n2-sps-337	149131	335.469292705	23284.7862614	29635.5885	1307.3395	26	0	0	QP21
n2-second-positive	n2-sps-337	158437	335.470581193	13705966.6593	29635.5885	2576.281	37	0	0	P2
n2-second-positive	n2-sps-337	11634	335.475521427	2188.1986063	31630.588	13405.029	88	1	4	QR12
n2-second-positive	n2-sps-337	166772	335.476821217	139522.4731	37230.366	13535.3315	91	4	2	P2
n2-second-positive	n2-sps-337	121135	335.480197341	72150.2135398	29635.5885	1410.2985	26	0	0	Q3
n2-second-positive	n2-sps-337	39559	335.483500382	2160.71306812	31630.588	13407.2155	87	1	4	QR23
n2-second-positive	n2-sps-337	17706	335.488058347	62.8233036679	37230.366	9383.663	76	4	2	QR12
n2-second-positive	n2-sps-337	186265	335.489746514	13707580.2857	29635.5885	2580.321	36	0	0	P3
n2-second-positive	n2-sps-337	129464	335.491080178	65.2538504347	37230.366	9386.7445	74	4	2	Q3
n2-second-positive	n2-sps-337	90175	335.492436361	28.4364878979	35447.3395	7371.1185	65	3	10	RQ21
n2-second-positive	n2-sps-337	82892	335.49326921	16.8175280334	37230.366	13533.87	92	4	2	PQ12
n2-second-positive	n2-sps-337	194551	335.499155541	139654.786062	37230.366	13536.1595	90	4	2	P3
n2-second-positive	n2-sps-337	24993	335.499600119	106.349478559	35447.3395	5907.096	58	3	10	SR21
n2-second-positive	n2-sps-337	155431	335.500416121	49.7805378822	35447.3395	9231.392	73	3	10	QP21
n2-second-positive	n2-sps-337	45595	335.504693158	61.8064545405	37230.366	9385.535	75	4	2	QR23
n2-second-positive	n2-sps-337	177014	335.505858106	24296.3338763	29635.5885	1312.957	25	0	0	QP32
n2-second-positive	n2-sps-337	110891	335.50847505	17.1507915504	37230.366	13535.3315	91	4	2	PQ23
n2-second-positive	n2-sps-337	46542	335.512735408	133553.690301	29635.5885	427.01	13	0	0	SR32
n2-second-positive	n2-sps-337	22960	335.513450169	1259.26148639	33572.1225	7508.2635	65	2	7	SR21
n2-second-positive	n2-sps-337	118131	335.513568358	28.462376902	35447.3395	7372.942	64	3	10	RQ32
n2-second-positive	n2-sps-337	20	335.515830849	13159070.5442	29635.5885	715.9485	20	0	0	R1
n2-second-positive	n2-sps-337	183277	335.5192359	49.5478676151	35447.3395	9232.948	72	3	10	QP32
n2-second-positive	n2-sps-337	6356	335.520384064	130874.001657	35447.3395	7368.6355	66	3	10	R1
n2-second-positive	n2-sps-337	83838	335.521352131	24838.9097241	29635.5885	656.419	18	0	0	RQ21
n2-second-positive	n2-sps-337	52839	335.523704782	104.960302293	35447.3395	5909.206	57	3	10	SR32
n2-second-positive	n2-sps-337	71467	335.525038715	34.7433215817	35447.3395	9229.2045	74	3	10	Q1
n2-second-positive	n2-sps-337	74508	335.526254462	9364.97084569	29635.5885	2571.3345	38	0	0	PQ12
n2-second-positive	n2-sps-337	9377	335.530746045	42802.1643815	29635.5885	1398.199	28	0	0	QR12
n2-second-positive	n2-sps-337	50818	335.531522798	1244.85080711	33572.1225	7510.333	64	2	7	SR32
n2-second-positive	n2-sps-337	34312	335.534095111	130839.768564	35447.3395	7371.1185	65	3	10	R2
n2-second-positive	n2-sps-337	102556	335.535220863	9975.3586572	29635.5885	2576.281	37	0	0	PQ23
n2-second-positive	n2-sps-337	99533	335.536751897	49.2254027071	35447.3395	9231.392	73	3	10	Q2
n2-second-positive	n2-sps-337	136779	335.540585173	132832.387889	35447.3395	11553.6915	83	3	10	P1
n2-second-positive	n2-sps-337	37315	335.541294423	41939.5713668	29635.5885	1404.8705	27	0	0	QR23
n2-second-positive	n2-sps-337	92213	335.544570521	31.482950138	37230.366	6718.9455	63	4	2	RQ21
n2-second-positive	n2-sps-337	18658	335.544609925	123476.863796	29635.5885	366.9185	13	0	0	SR21
n2-second-positive	n2-sps-337	65093	335.547092372	13798.4386075	29635.5885	1300.4275	27	0	0	Q1
n2-second-positive	n2-sps-337	164735	335.550785151	132669.821694	35447.3395	11555.611	82	3	10	P2
n2-second-positive	n2-sps-337	28013	335.552271293	12995455.1315	29635.5885	725.1755	19	0	0	R2
n2-second-positive	n2-sps-337	62103	335.556667872	130794.615441	35447.3395	7372.942	64	3	10	R3
n2-second-positive	n2-sps-337	127434	335.557754368	65.9196764526	35447.3395	9232.948	72	3	10	Q3
n2-second-positive	n2-sps-337	15676	335.561379826	63.0847158914	35447.3395	9229.2045	74	3	10	QR12
n2-second-positive	n2-sps-337	153409	335.564757652	646.588770344	33572.1225	10963.6635	79	2	7	QP21
n2-second-positive	n2-sps-337	93196	335.569098259	40239.0781021	29635.5885	1307.3395	26	0	0	Q2
n2-second-positive	n2-sps-337	120157	335.56979637	31.7573845439	37230.366	6720.5435	62	4	2	RQ32
n2-second-positive	n2-sps-337	8394	335.570460704	137507.780392	37230.366	6716.646	64	4	2	R1
n2-second-positive	n2-sps-337	192526	335.570629603	132816.109879	35447.3395	11556.92	81	3	10	P3
n2-second-positive	n2-sps-337	146139	335.57223978	31.4833916952	35447.3395	14412.575	93	3	10	OP12
