252.158	1.13167
252.164	4.47723
252.171	1.90827
252.178	5.29876
252.184	3.76261
252.191	6.13539
252.197	5.7834
252.204	2.31182
252.211	3.98095
252.217	15.9423
252.224	9.21616
252.23	2.90256
252.237	5.81602
252.244	17.4986
252.25	5.6727
252.257	5.97456
252.263	12.3647
252.27	21.7093
252.277	3.67588
252.283	4.1962
252.29	10.6809
252.296	15.6829
252.303	3.84033
252.309	5.5137
252.316	2.5472
252.323	6.79577
252.329	15.3832
252.336	3.98077
252.342	2.58439
252.349	4.63395
252.355	3.18533
252.362	3.89917
252.369	0.470248
252.375	1.92641
252.382	2.50919
252.388	9.07138
252.395	12.9852
252.401	1.7393
252.408	2.61791
252.415	10.5814
252.421	23.5246
252.428	13.7479
252.434	9.86517
252.441	10.9241
252.447	12.2172
252.454	3.02064
252.46	7.03074
252.467	6.72689
252.474	0.549466
252.48	1.11464
252.487	2.75909
252.493	1.19406
252.5	1.11976
252.506	0.929954
252.513	2.14178
252.519	3.31612
252.526	5.31991
252.532	16.5353
252.539	10.9944
252.546	6.11357
252.552	3.00565
252.559	0.129609
252.565	1.68151
252.572	6.78269
252.578	5.63789
252.585	6.05165
252.591	4.71631
252.598	26.3062
252.604	22.5364
252.611	7.72705
252.617	20.7578
252.624	24.9732
252.63	4.79448
252.637	6.80806
252.643	0.393479
252.65	0.630026
252.657	9.95717
252.663	10.5331
252.67	1.3553
252.676	-0.271152
252.683	-1.24298
252.689	1.88768
252.696	5.10191
252.702	11.7535
252.709	9.555
252.715	7.33385
252.722	2.60494
252.728	3.50948
252.735	3.83026
252.741	5.387
252.748	3.21019
252.754	15.8596
252.761	-0.256124
252.767	0.534075
252.774	0.253154
252.78	-1.00558
252.787	3.76502
252.793	10.7991
252.8	6.53263
252.806	1.85845
252.813	0.636184
252.819	3.02072
252.826	16.3814
252.832	5.92438
252.839	7.22097
252.845	13.3977
252.852	2.96619
252.858	4.24031
252.864	0.130543
252.871	-0.634795
252.877	0.541151
252.884	1.98507
252.89	13.0869
252.897	3.32762
252.903	-0.10743
252.91	-0.376936
252.916	-1.4209
252.923	-0.366521
252.929	6.16495
252.936	8.95317
252.942	11.6964
252.949	4.83869
252.955	2.21467
252.962	3.6257
252.968	-1.14052
252.975	2.09959
252.981	2.74992
252.987	5.57418
252.994	6.86643
253	3.62986
253.007	1.29543
253.013	4.73926
253.02	0.874826
253.026	3.82508
253.033	2.59992
253.039	0.404302
253.046	4.04201
253.052	5.11692
253.058	1.32373
253.065	6.24155
253.071	10.3581
253.078	17.5484
253.084	16.535
253.091	7.50468
253.097	-0.741873
253.104	-2.16624
253.11	-2.27827
253.116	-2.35795
253.123	-2.40167
253.129	-1.53961
253.136	-1.10198
253.142	-1.24621
253.149	1.47671
253.155	1.49556
253.161	-3.07737
253.168	-2.06836
253.174	-1.11623
253.181	0.149396
253.187	2.85627
253.194	9.20853
253.2	5.18361
253.206	-1.60435
253.213	-1.87977
253.219	-2.23092
253.226	-2.49928
253.232	-0.0648294
253.238	-1.46786
253.245	-2.93666
253.251	-1.74391
253.258	-3.30684
253.264	-4.05558
253.271	-2.82868
253.277	5.31583
253.283	15.3725
253.29	10.7212
253.296	-2.53362
253.303	2.06612
253.309	11.0413
253.315	17.7599
253.322	7.98289
253.328	-1.83354
253.335	-2.93555
253.341	-2.87413
253.347	-2.69195
253.354	0.305298
253.36	11.0146
253.367	5.19383
253.373	0.401063
